hash,params,onchip_used_bytes,offchip_streamed_bytes,total_ops,mapped,latency_ms_median,latency_ms_min,latency_ms_p95,latency_ms_mean,n_timed,status
3fe26428539ebec46fefa9988bc37a1e,13153674,8032092,5200936,59,TRUE,12.4614,12.3795,12.6431,12.4818,100,timed
fd663009d1b174af92226267eb251e82,3742858,3795845,0,95,TRUE,1.3198,1.2835,1.4491,1.3549,100,timed
47bb419c2869c624c3d65fd16d87e5be,1931146,1981808,0,41,TRUE,0.8576,0.8205,1.0360,0.8853,100,timed
24a787a1d9370b2a4774f02d5ec9c4d3,3830154,3890216,0,86,TRUE,1.0992,1.0593,1.2502,1.1167,100,timed
7d26c1014380504f8717b33ebc4b0191,2810250,2873098,0,68,TRUE,1.2651,1.2334,1.3715,1.2841,100,timed
a86e838c989993e8e6f2faba34610935,1860668,2359296,0,101,TRUE,0.9961,0.9630,1.1437,1.0145,100,timed
6e611d0ac59be445dc8c4371a43f38d0,2895771,3638558,0,92,TRUE,1.1512,1.1080,1.3710,1.1783,100,timed
857c845e281e733583b3e1f7f13a243f,5631114,5683281,0,77,TRUE,1.3962,1.3406,1.5380,1.4128,100,timed
acfbc2d7cbf5a89feb83c156c81ae4e5,14911882,8032092,6983516,113,TRUE,16.4944,16.3809,16.7069,16.5110,100,timed
33de711d058769a9bc82740ea963bfe7,2457078,3093299,0,104,TRUE,1.1119,1.0752,1.2079,1.1261,100,timed
53f7747ecbe727ed4076735b503cb096,1753661,2202009,0,95,TRUE,1.0326,0.9955,1.1880,1.0582,100,timed
bcff469d9ca87c205c3cdfbbcbfec4d6,3479434,3533701,0,95,TRUE,1.3547,1.3178,1.4833,1.3714,100,timed
96794a104891b22bf4f2abbdd7c3e90f,11231626,7969177,3323985,32,TRUE,8.0685,7.9947,8.2275,8.0877,100,timed
33c3a6e65de0802b77577b5416b38e14,8135050,8032092,166400,95,TRUE,1.8410,1.7970,1.9671,1.8592,100,timed
0ee493fe7bb618a0ae642840558f62a0,1767306,1814036,0,50,TRUE,0.9718,0.9401,1.0585,0.9798,100,timed
485943408e2aa972c421eee9a185d7fa,2974090,3040870,0,41,TRUE,0.8574,0.8296,0.9926,0.8883,100,timed
6f026193cdbf07ab16259b8f4426e1d6,2557578,2621440,0,104,TRUE,1.1244,1.0873,1.2120,1.1349,100,timed
541fbc2bb9feabe7a972db79effde24c,38090122,7853834,30314332,77,TRUE,68.7221,68.5539,68.8761,68.7338,100,timed
d3243ccd0b1e6299d112fa92364f0bdd,7125898,7203717,0,113,TRUE,1.8053,1.7490,1.9125,1.8137,100,timed
fb4326b6d385f993f878531f82278fb0,22290314,7864320,14522777,104,TRUE,33.3211,33.2189,33.5189,33.3398,100,timed
d739e62e8a2418339b967173f318a4df,5367690,5421137,0,77,TRUE,1.4430,1.4049,1.5567,1.4597,100,timed
3c2c0a28728a8b319c56a49cc6e7be5b,2485021,3114270,0,92,TRUE,1.1197,1.0808,1.3115,1.1465,100,timed
0d3c0ce16a90c0d50618769f2547c8f2,20368266,8021606,12415139,86,TRUE,28.9283,28.8134,29.0586,28.9395,100,timed
cb4bd6a6a236330b89824fbfe461ae95,30711690,8021606,22785556,95,TRUE,51.8760,51.6792,52.0395,51.8865,100,timed
c8c0c1d28b982ed0606fa0ef1a0ce3f1,2619709,3271557,0,92,TRUE,1.0810,1.0514,1.2504,1.1030,100,timed
db34a957b2ff14cb155c0ea81bf4db87,3566730,3628072,0,86,TRUE,1.1802,1.1405,1.3219,1.1963,100,timed
56b35f46f583628838463ac1439bcd7e,6070666,6134169,0,86,TRUE,1.3940,1.3592,1.5132,1.4130,100,timed
b63f6a132f77910ccac030af0f120192,21411210,8021606,13474201,95,TRUE,31.0803,30.9669,31.2726,31.1005,100,timed
3815e523ba8e903fe12d81ee2b05a41a,3742858,3795845,0,95,TRUE,1.2937,1.2584,1.4691,1.3190,100,timed
9356645ae93df380444ea4ea52aa9663,5807242,5861539,0,68,TRUE,1.2696,1.2213,1.3887,1.2867,100,timed
b7722bcee5e5c3e61965e8da35cb82ad,3822950,4771020,0,86,TRUE,1.2263,1.1917,1.3462,1.2435,100,timed
a7b12025cb9aadc5378a73cfb4146fd3,4006282,4068474,0,95,TRUE,1.2540,1.2182,1.3549,1.2733,100,timed
48dd2a7fd5946b035b67d230341f3116,2974090,3040870,0,77,TRUE,1.6433,1.5959,1.7374,1.6600,100,timed
6aa74936c1b145197a2c4040b5256baf,1415050,1468006,0,86,TRUE,0.9629,0.9258,1.1020,0.9796,100,timed
7dac2cae5fa78726418f85166c822c17,12110730,7853834,4330618,95,TRUE,10.7521,10.6698,10.8901,10.7693,100,timed
281a90bd259878c4e3a6812d68e0bc4b,3039882,3082813,0,86,TRUE,1.2906,1.2604,1.4104,1.3093,100,timed
feab8d2a5346b73b648752a2f8a3afb4,5543818,5599395,0,86,TRUE,1.5755,1.5358,1.7301,1.5943,100,timed
c024e48e6a40f824b81342401a836432,14032778,7864320,6259998,95,TRUE,15.0791,14.9774,15.2425,15.0951,100,timed
8d6551d697ad30bb0a174e47d0bda0f8,21411210,7790919,13704888,77,TRUE,31.5936,31.4294,31.7614,31.6037,100,timed
2a9de05ff1fb55ac3c8e8700b6945372,23497098,7969177,15634268,86,TRUE,35.8332,35.7117,36.0102,35.8577,100,timed
ea54a4d9ef124d726e7a084dbeee70d6,6818186,6920601,0,104,TRUE,1.8076,1.7664,1.9261,1.8250,100,timed
a2188a64504f13d0f5ad85a687d10743,1358953,1740636,0,104,TRUE,0.8945,0.8550,1.0377,0.9123,100,timed
1285fc826d8c65dc92f132f21565d83e,38090122,7895777,30272389,86,TRUE,68.7811,68.6509,68.9610,68.7958,100,timed
aa82800062a6de72d4c1152154fedcbf,12274570,7864320,4487905,59,TRUE,10.8469,10.7506,11.0198,10.8619,100,timed
b5b2760be383c2f1485073b1c54d02e9,497674,569344,0,68,TRUE,0.5364,0.5057,0.6494,0.5531,100,timed
f792a49cba6c47c50c1838c10e6d6a76,2337558,3774873,0,89,TRUE,1.2728,1.2392,1.4173,1.2925,100,timed
47fb5adadfc9f8a75e3de789f7591943,3853194,3921674,0,50,TRUE,0.9755,0.9458,1.1022,0.9972,100,timed
b2ad69553f55d4963afbb50157f215c2,12274570,7895777,4445962,77,TRUE,11.0744,10.9555,11.1887,11.0811,100,timed
32d94cb57e0ea110e7a28555bdcacf71,6070666,6134169,0,95,TRUE,1.5193,1.4684,1.6499,1.5332,100,timed
6426e2a1f853bb8ade10ee7588a54730,3742858,3795845,0,95,TRUE,1.2949,1.2571,1.4442,1.3155,100,timed
6850ec2ead9d6fdaa4c0776aaf42876d,4445834,4508876,0,104,TRUE,1.2818,1.2450,1.4926,1.3147,100,timed
28087cc5e605205e2d53e79eb4b22942,14196618,7969177,6322913,77,TRUE,14.9909,14.8961,15.1210,15.0122,100,timed
66ea4e36f994d4bf11102cbef10a3cb1,12110730,8032092,4152360,50,TRUE,10.0596,9.9852,10.2765,10.0976,100,timed
d984ccdb72739e3717e3309f0aebf9c1,31754634,8021606,23834132,95,TRUE,54.1951,54.0595,54.3218,54.1987,100,timed
a6fda1cd5df4a97f5f44e8fd7f0d922c,13153674,7906263,5337251,86,TRUE,12.9945,12.9265,13.0912,13.0064,100,timed
7bbec64332bf58b6c1681300e18f6fb3,4006282,4068474,0,95,TRUE,1.2168,1.1714,1.4000,1.2412,100,timed
f5367826158a961af9d90baf1c87c2da,20368266,7853834,12582912,95,TRUE,29.2671,29.1486,29.4383,29.2815,100,timed
f34e759058f459e13720e99458ba704a,10199434,8032092,2233466,95,TRUE,6.0012,5.9199,6.1534,6.0143,100,timed
1a2c54fe9e8c032f910a50333346e317,1458454,1835008,0,89,TRUE,0.9891,0.9444,1.0871,1.0127,100,timed
e41f9486ea310471ad4bce8933e67224,3853194,3921674,0,77,TRUE,1.5360,1.4840,1.6218,1.5506,100,timed
fa45f7c87cb218445e188cc2ea41e89c,1870892,2359296,0,101,TRUE,1.0302,0.9748,1.1214,1.0387,100,timed
e019e10875ae9981426e349e4c21f4b2,30711690,8032092,22775070,86,TRUE,51.8163,51.6963,51.9596,51.8281,100,timed
1583dcc40be576ec7008f126e6e81512,5775242,5872025,0,95,TRUE,1.6862,1.6422,1.8480,1.7068,100,timed
4e67963454ee05f080ee6e8d44c018df,3479434,3533701,0,68,TRUE,0.9915,0.9491,1.1392,1.0122,100,timed
ca6562bcffc352e5e28fb9f67556abbf,20532106,7790919,12813598,50,TRUE,29.4722,29.3397,29.6969,29.5037,100,timed
3bfbab79666f791d23507ee92932400f,5807242,5861539,0,77,TRUE,1.3753,1.3249,1.5718,1.4042,100,timed
aed6c55f69f51f50a3ccaccfc9671bba,20532106,7906263,12698255,41,TRUE,29.1352,28.8948,29.2812,29.1421,100,timed
0ace73d4e8bea738c3d1acdf72de0c3a,31426954,7864320,23666360,113,TRUE,53.8793,53.5368,54.0066,53.8708,100,timed
11f2e9e8dbc0f211fde593054d04225a,31754634,7969177,23886561,95,TRUE,54.2350,53.8204,54.4319,54.2152,100,timed
bb00db7cdbac28ecfdb1a69529ce1dfc,10023306,8032092,2055208,86,TRUE,5.3350,5.2681,5.5529,5.3660,100,timed
2f04860e35acafe5d543b959bebdf83a,12274570,7853834,4487905,59,TRUE,10.7853,10.7071,10.9373,10.8005,100,timed
991320ea46fdc1457a1273cbf5aba759,3655562,3711959,0,95,TRUE,1.2620,1.2391,1.2960,1.2649,100,timed
662d9184fd7655dd178bf295c956ee95,20368266,7780433,12656312,86,TRUE,29.2707,29.2005,29.3470,29.2784,100,timed
e2317031edbcb3e2148b8cfb105e53a6,13153674,7864320,5368709,86,TRUE,12.7412,12.6942,12.7870,12.7468,100,timed
ea4a1885508c0b236fe14f88d0773248,19489162,7853834,11691622,86,TRUE,27.2256,27.0518,27.3809,27.2460,100,timed
a34528859efd28c7a2315dbd876f6678,5807242,5861539,0,95,TRUE,1.5018,1.4812,1.5285,1.5046,100,timed
a673e53e87c4c863a3129b8cb9ac5cda,1832915,3156213,0,104,TRUE,1.1422,1.1027,1.1878,1.1562,100,timed
d8a2a0704d6936ae39e84438d52c384c,8135050,8032092,166400,77,TRUE,1.6670,1.6118,1.7416,1.6712,100,timed
4f7d4443b757430e60f9292b63df6e5d,4445834,4508876,0,95,TRUE,1.3630,1.3303,1.3940,1.3659,100,timed
9205f3085fe97cb7a47783c3bbc01eab,5543818,5599395,0,50,TRUE,1.1037,1.0602,1.1839,1.1129,100,timed
15392df31d78737912a7fb12485d4cd6,2974090,3040870,0,50,TRUE,1.0153,0.9710,1.1351,1.0521,100,timed
6a96c1c2c8186bff3577841108abb178,3303306,3355443,0,59,TRUE,0.9298,0.8793,0.9891,0.9360,100,timed
1fe74490deafa6dc78260f94be11881d,22290314,7853834,14533263,104,TRUE,33.2425,33.1576,33.3152,33.2469,100,timed
8dcab98e50962bc64eb888de400a2d60,3797474,5567938,0,104,TRUE,1.4268,1.3911,1.5089,1.4423,100,timed
7d4b7fc1b99bcb64747f0c5b3b0046f6,22290314,8021606,14365491,104,TRUE,33.0411,32.9549,33.1273,33.0584,100,timed
c03408d8ed90c0cdece556cca6d19cf9,5631114,5683281,0,77,TRUE,1.3130,1.2854,1.3461,1.3169,100,timed
0a8388379b342a251a517c221111ac11,7871626,7906263,23040,95,TRUE,1.8853,1.8498,1.9258,1.8896,100,timed
d32d0b26d534203b48d866facd98cc3e,11067786,8032092,3093299,41,TRUE,7.6820,7.5944,7.9156,7.7115,100,timed
4715b7a3caf0b875712a6881af9cbc44,3776038,5567938,0,101,TRUE,1.4579,1.4329,1.4992,1.4649,100,timed
9fe1f5bd15d48e230a72cf36a3dba1ee,1460281,1835008,0,86,TRUE,0.9989,0.9681,1.0524,1.0099,100,timed
5f947e32909f65677cfeed1e5b4c861e,2780228,3491758,0,98,TRUE,1.1299,1.0996,1.1716,1.1386,100,timed
dcdc3948b943b4377e2b0baf50459f99,21411210,7853834,13641973,95,TRUE,31.2435,31.1721,31.3119,31.2529,100,timed
64f65883b65c291d04968606b20d998f,3940181,4917821,0,98,TRUE,1.2713,1.2446,1.2988,1.2747,100,timed
18e7e3d39b5b57052ca70818bd8382e4,20532106,7969177,12635340,41,TRUE,28.7881,28.7072,29.0599,28.8171,100,timed
6ac171bd805344168d374eaffcfffb06,9014154,8032092,1059061,104,TRUE,3.4928,3.4414,3.6446,3.5243,100,timed
17fd2abaf102f70113324aa2e536f8c4,1978038,2506096,0,98,TRUE,0.9815,0.9445,1.1031,1.0027,100,timed
fcd7b46541d43d41d7fb2eb45888a3bd,13153674,7864320,5368709,77,TRUE,12.8238,12.7306,12.9655,12.8313,100,timed
5df59f7f6a28ec02e4cd0bb73cc5729c,3035601,3785359,0,98,TRUE,1.1591,1.0945,1.3133,1.1737,100,timed
c7f7307afb5ee2b8d1533d087109f2b6,5631114,5683281,0,77,TRUE,1.3363,1.2997,1.5172,1.3719,100,timed
348b466a1cc13ad6e0e173b8a1820952,21247370,8021606,13306429,86,TRUE,30.7853,30.6658,30.9420,30.8136,100,timed
273858a4ae59fff330b62302797c3060,5104266,5148508,0,59,TRUE,1.2789,1.2385,1.4334,1.2994,100,timed
f65ccd24829156b6fc964b6588adae34,3479434,3533701,0,95,TRUE,1.3770,1.3339,1.5393,1.3947,100,timed
5ecdf1aa778267ee20e1467d932faa71,3655562,3711959,0,104,TRUE,1.3798,1.3310,1.5754,1.4035,100,timed
fc015f1f7db46316a77c9158283d2816,3690678,4613734,0,95,TRUE,1.3569,1.3134,1.4663,1.3696,100,timed
b98c29c210adbd72771cfa1b08e278d2,12274570,8021606,4320133,77,TRUE,10.6125,10.5339,10.7306,10.6308,100,timed
278a65c91e279624407615a84f3282c4,2974090,3040870,0,32,TRUE,0.7141,0.6782,0.8583,0.7335,100,timed
d32a3166e1aa90f93ab547360688e7a7,5807242,5861539,0,95,TRUE,1.6218,1.5788,1.7225,1.6384,100,timed
c722f996d921294a5b74c622d4f7ac75,540721,707840,0,92,TRUE,0.8395,0.7836,1.0048,0.8629,100,timed
01b1828b5dca8f8444035094ec798c70,11231626,7864320,3428843,41,TRUE,8.4524,8.3698,8.5961,8.4726,100,timed
e583d8c73fe8193b263b96f91caf0097,4621962,4687134,0,104,TRUE,1.4728,1.4103,1.6482,1.4884,100,timed
d3b16e5675d9f02ba3cb845067780dd7,5807242,5861539,0,95,TRUE,1.5549,1.5031,1.6610,1.5663,100,timed
4b2cfa4209f065e2da6757ce46c0b8e5,3566730,3628072,0,68,TRUE,1.0062,0.9618,1.1135,1.0168,100,timed
9cdc8d7d74f726a82ca50f89f295d6d2,5059978,5148508,0,59,TRUE,1.1849,1.1392,1.3452,1.2176,100,timed
7a72c7556c98f2eb3bef29ddc9195761,3039882,3082813,0,86,TRUE,1.3226,1.2765,1.4466,1.3395,100,timed
3835552b2806f980e414bef37786ea06,10188682,7864320,2380267,32,TRUE,6.1156,6.0464,6.2884,6.1510,100,timed
72ca27bfb1b218686ba027508d5fee83,21575050,7895777,13757317,86,TRUE,31.7970,31.6969,31.9750,31.8202,100,timed
fc41ef9b2bce1764654dc9f0975f75da,31590794,7864320,23834132,104,TRUE,54.2603,54.1262,54.4851,54.2873,100,timed
ba4571cd14baeac35e8379941d456294,22290314,7864320,14522777,104,TRUE,33.4654,33.2971,33.5957,33.4741,100,timed
ab5eb5f1bbe888a3f8ac13fdb600675d,8574602,8032092,611840,104,TRUE,2.6070,2.5662,2.7508,2.6320,100,timed
bce637b42a97ffd878015bb681c21f0e,2810250,2873098,0,59,TRUE,1.1257,1.0837,1.2506,1.1440,100,timed
316e8d8502dc03f3796a24a53138df45,8135050,8032092,166400,95,TRUE,1.9337,1.8892,2.0829,1.9583,100,timed
94bd326911f061808bc2197d97760da8,6070666,6134169,0,95,TRUE,1.5672,1.5174,1.7184,1.5806,100,timed
05da7d72a9bd37624c59ecc2a3dfc38f,13317514,7906263,5494538,68,TRUE,13.2593,13.1612,13.4449,13.2793,100,timed
9f8cbcb28eeffd2271d4e9d9452fc36c,3918986,3974103,0,95,TRUE,1.4609,1.4081,1.5760,1.4766,100,timed
86ef58b422915affbb5f01dc2fc5c1ce,6246794,6312427,0,95,TRUE,1.6584,1.6047,1.7843,1.6737,100,timed
3d1d7f2bdc5edf724b40a350b2812bd8,3643474,4550819,0,86,TRUE,1.2663,1.2286,1.4432,1.2886,100,timed
37b9119d970b5fed20e62a2cda96a096,14032778,7853834,6270484,104,TRUE,14.9908,14.9115,15.1110,15.0033,100,timed
1861cea8716fd7bebbd36446e7c95ea5,5807242,5861539,0,95,TRUE,1.6011,1.5127,1.8367,1.6366,100,timed
0654ed6d7181262f3d079ce95db83fb7,4709258,4781506,0,86,TRUE,1.2329,1.1864,1.3477,1.2567,100,timed
076175c02ee6af358f26fc51a966a1bd,712074,752640,0,86,TRUE,1.0628,1.0167,1.2098,1.0817,100,timed
731e2263c5d50c0a09dc9594f0c8a165,3216010,3261071,0,59,TRUE,0.9943,0.9590,1.0909,1.0110,100,timed
9cfdcd94e42e27e1c98ab7a399c632c0,4182410,4246732,0,104,TRUE,1.3863,1.3221,1.5021,1.4027,100,timed
16a0f01729c0044e29933500d3355681,6070666,6134169,0,68,TRUE,1.2728,1.1898,1.3911,1.2904,100,timed
90a35050239ec41f90adb19f0aa7a9e3,2810250,2873098,0,95,TRUE,1.8397,1.7715,2.0113,1.8769,100,timed
eb7e2ac6e1c5b3218d8ea1e9f8cc1b33,2294154,2359296,0,86,TRUE,1.0371,0.9748,1.1220,1.0540,100,timed
c330076d84843e97be8255f84e6bf74a,29668746,7853834,21894266,86,TRUE,50.1257,50.0096,50.3133,50.1400,100,timed
b3dc79507d0bd5a4b0915ba165376fbf,6510218,6574571,0,95,TRUE,1.6161,1.5715,1.7772,1.6467,100,timed
1ae5551b973f460743db65219af7898c,12110730,7895777,4288675,68,TRUE,10.6644,10.5765,10.8054,10.6777,100,timed
c1dba24fc08f29b230d7d3c098c9517c,28789642,7906263,20961034,41,TRUE,47.6947,47.5741,47.8248,47.6995,100,timed
23d302b91df3ec80c544842601aa257e,422188,557312,0,71,TRUE,0.7396,0.7070,0.8141,0.7479,100,timed
3a16795828f528947e1a784bab36b74c,3566730,3628072,0,68,TRUE,1.0005,0.9568,1.2439,1.0410,100,timed
3f12fe5fc66531a4617e1286321e2da8,3742858,3795845,0,95,TRUE,1.2263,1.1870,1.3418,1.2433,100,timed
49c8ac2ed4a5e22d332c0e01bc348826,2490952,3114270,0,95,TRUE,1.1174,1.0723,1.2403,1.1424,100,timed
c371b88a82c4255021bc21b73830d5bc,3642172,4550819,0,77,TRUE,1.1812,1.1466,1.2618,1.1958,100,timed
056315d7cf3e923b7c183ed40921722d,8135050,8032092,166400,95,TRUE,1.9347,1.8774,2.0782,1.9530,100,timed
1dc1e82eea097075a9e046d10b419a42,14032778,7969177,6155141,104,TRUE,14.5903,14.4704,14.7972,14.6163,100,timed
a7566f2090f0f83d77330a8c572c6402,19489162,7790919,11765022,41,TRUE,27.1024,26.9880,27.2985,27.1165,100,timed
