hash,params,coral_latency_ms,coral_offchip_bytes,gpu_latency_ms_median,gpu_latency_ms_min,gpu_latency_ms_p95,gpu_latency_ms_mean,gpu_n_timed,provider,status
adf5ea752a5c97d75deb8456afa39921,1448230,0.9187,0,2.5084,2.2493,4.4635,2.7939,100,CUDAExecutionProvider,timed
ae64022f9eb4d711b7a641ae08009269,3742858,1.1535,0,1.9431,1.7647,3.5304,2.2304,100,CUDAExecutionProvider,timed
ae8226a2141935fa6950cecd98eaa005,4182410,1.3318,0,2.3031,2.0651,4.2454,2.5756,100,CUDAExecutionProvider,timed
aed6c55f69f51f50a3ccaccfc9671bba,20532106,29.1352,12698255,2.4397,2.2718,3.8893,2.6332,100,CUDAExecutionProvider,timed
af5a3a68e1353171ac670fe843660132,22290314,33.4027,14533263,3.5693,3.3276,5.4655,3.8394,100,CUDAExecutionProvider,timed
af92509333e1f98b963251ce6f2011e3,4621962,1.3530,0,2.6302,2.2326,4.5673,2.9898,100,CUDAExecutionProvider,timed
afbae1c035782c5f51f7542247d99794,6510218,1.5474,0,2.6189,2.3391,4.5627,2.8978,100,CUDAExecutionProvider,timed
b03f7cb52ec8640a3b4f171a735d482e,8135050,1.8465,166400,2.7000,2.4280,4.8668,3.0478,100,CUDAExecutionProvider,timed
b0af3f069c5cb289a89d7bccd621845e,14032778,14.8987,6270484,2.9264,2.7593,4.6224,3.1979,100,CUDAExecutionProvider,timed
b1075acb15c1416eb97ad6607cef4f3b,6949770,1.7216,0,2.6600,2.3591,4.5410,2.8978,100,CUDAExecutionProvider,timed
b11ebfad8525cd6f388d1c36eb981a68,5807242,1.6073,0,2.3515,2.0988,4.2151,2.6224,100,CUDAExecutionProvider,timed
b1e8588a4ddc7cdc703046d9c4bf5403,3039882,1.1169,0,1.7067,1.5391,2.9710,1.9032,100,CUDAExecutionProvider,timed
b2ad69553f55d4963afbb50157f215c2,12274570,11.0744,4445962,2.3555,2.1693,3.8460,2.4897,100,CUDAExecutionProvider,timed
b2dc755e6163fdadfaf1a20f11ede4f7,3742858,1.2523,0,2.1037,1.9130,3.8090,2.3616,100,CUDAExecutionProvider,timed
b31a306fb738bf434a7a637c9ffe68ba,1591178,0.8003,0,1.3892,1.1196,2.6236,1.5888,100,CUDAExecutionProvider,timed
b323da5c45643e9c967a0546dc939764,2974090,1.1329,0,1.2655,1.1610,2.2766,1.3963,100,CUDAExecutionProvider,timed
b34c0272bee36b6fbd2971734b2e0a63,4896138,1.4427,0,1.7375,1.5709,2.8387,1.8981,100,CUDAExecutionProvider,timed
b372fb0e24b1511b7805d1d6bd1c78c6,4621962,1.4841,0,2.5039,2.1169,4.0625,2.7463,100,CUDAExecutionProvider,timed
b3dc79507d0bd5a4b0915ba165376fbf,6510218,1.6161,0,2.6535,2.2338,4.6209,2.9442,100,CUDAExecutionProvider,timed
b436a6e7730396404984f0775bdbdbc9,1415050,1.0040,0,2.1253,1.6329,3.4078,2.2519,100,CUDAExecutionProvider,timed
b49ac8c578b4561d79ac7087988f1c61,10188682,5.9241,2338324,1.4369,1.3071,2.3014,1.5535,100,CUDAExecutionProvider,timed
b4c0b02c5dcd1b49a7b47be99a3e0fda,8135050,1.8471,166400,2.9316,2.5114,4.5224,3.1591,100,CUDAExecutionProvider,timed
b4ed20daca47eccf1852b226911a394f,3655562,1.3530,0,2.4292,1.9136,4.1485,2.7134,100,CUDAExecutionProvider,timed
b59d40920fd59f2b76a8ae0c5504085c,3918986,1.4036,0,2.5135,2.0193,4.4535,2.7610,100,CUDAExecutionProvider,timed
b5a93d6f54b779f0fa99b243466bacea,29668746,50.0150,21894266,4.0055,3.7426,5.7448,4.3103,100,CUDAExecutionProvider,timed
b5b2760be383c2f1485073b1c54d02e9,497674,0.5364,0,1.7481,1.3233,2.9608,1.9071,100,CUDAExecutionProvider,timed
b5c67e246aa1b13c2a1f368cfaf3705e,2784984,1.1513,0,3.6548,2.8504,5.3752,3.8591,100,CUDAExecutionProvider,timed
b63f6a132f77910ccac030af0f120192,21411210,31.0803,13474201,3.4418,3.1335,4.9504,3.6906,100,CUDAExecutionProvider,timed
b6c9554acdc4b47d81823ba67626f845,12110730,10.7189,4330618,2.5375,2.3309,4.2537,2.8261,100,CUDAExecutionProvider,timed
b6cfe6189f05c33821cb9d0df417a8fc,14032778,14.9249,6259998,2.9953,2.6857,4.5907,3.2172,100,CUDAExecutionProvider,timed
b7722bcee5e5c3e61965e8da35cb82ad,3822950,1.2263,0,3.7373,3.1093,5.6716,4.0082,100,CUDAExecutionProvider,timed
b7b8d82d71264d1d606793b5a65a4ecf,6686346,1.7395,0,2.8847,2.4205,4.6458,3.1667,100,CUDAExecutionProvider,timed
b898e8a7ada8eadb0319638eb2d0520f,1297125,0.9716,0,3.0665,2.4498,4.9733,3.3801,100,CUDAExecutionProvider,timed
b8ac1fcbc2fca0dfc45a99652b502843,5631114,1.4848,0,2.3847,2.0040,3.9125,2.6498,100,CUDAExecutionProvider,timed
b8c0df1967a82ca4f0be3e88cf2efbb6,10199434,5.8398,2233466,3.0498,2.5374,5.7536,3.4093,100,CUDAExecutionProvider,timed
b8c821682443b314c913878f9febe926,13153674,12.5219,5263851,2.1823,2.0109,3.7574,2.4281,100,CUDAExecutionProvider,timed
b8f5db82f5646ced448205c7de637f33,6686346,1.7590,0,2.8353,2.3129,4.6675,3.1135,100,CUDAExecutionProvider,timed
b9004ebdd029b077bc3e6cdb7da692d4,2974090,0.9952,0,1.2449,1.0670,2.7526,1.4518,100,CUDAExecutionProvider,timed
b91f365bf5006d28865808e3e74ddc75,12110730,10.4013,4320133,2.3363,2.1095,3.9897,2.5756,100,CUDAExecutionProvider,timed
b94752eaa467ee9b62e24643dfec7376,7695498,1.6770,0,2.5923,2.2111,4.1994,2.8285,100,CUDAExecutionProvider,timed
b98c29c210adbd72771cfa1b08e278d2,12274570,10.6125,4320133,2.4154,2.2377,4.1022,2.6476,100,CUDAExecutionProvider,timed
b9b8d68a9e92490be9fae5fe98c93fff,7871626,1.8946,23040,2.7681,2.3293,4.5824,3.0928,100,CUDAExecutionProvider,timed
b9ba3436af81be9d9dbfb8ec840e59da,1678474,1.0229,0,2.0901,1.7297,3.4482,2.2674,100,CUDAExecutionProvider,timed
b9d626506f441e7dff83e31537491aa6,11231626,8.4949,3428843,1.7354,1.6269,2.6189,1.8745,100,CUDAExecutionProvider,timed
ba4571cd14baeac35e8379941d456294,22290314,33.4654,14522777,3.7173,3.3639,5.5534,4.0064,100,CUDAExecutionProvider,timed
ba913daa2e7faa0619ceea5b3b7db9bc,1678474,1.0041,0,2.1537,1.7141,3.4522,2.3401,100,CUDAExecutionProvider,timed
bacbce1769dfc8fae89fc31c6f525d2b,22454154,33.7367,14680064,3.5942,3.2399,5.2443,3.8291,100,CUDAExecutionProvider,timed
bb00db7cdbac28ecfdb1a69529ce1dfc,10023306,5.3350,2055208,2.9694,2.5690,4.5420,3.1891,100,CUDAExecutionProvider,timed
bb324de5f249ac88fbd794a0b956bcce,3380280,1.4582,0,3.4230,2.8453,5.5112,3.7213,100,CUDAExecutionProvider,timed
bb60c46f5b7c352b7900043c5ef7e0a7,2810250,0.9399,0,1.2996,1.0860,2.4459,1.4218,100,CUDAExecutionProvider,timed
bbafb7b224f5af0a5e6a28a0f3db97af,22290314,33.2280,14522777,3.9033,3.4207,6.1507,4.2874,100,CUDAExecutionProvider,timed
bbd7d7c4c9b9d1d8532d3f1fa4af668d,2914728,1.0929,0,3.2881,2.6998,5.1889,3.5236,100,CUDAExecutionProvider,timed
bc09be64afbb2ccb28cde3bcae556f67,3742858,1.0937,0,2.1603,1.7636,3.6392,2.3472,100,CUDAExecutionProvider,timed
bc12ef2ce699b9f9ed98731c977784ac,30711690,52.2571,22911385,4.0955,3.8122,6.0052,4.3424,100,CUDAExecutionProvider,timed
bc1b9abe00d344cc7b6bc5d24e176b83,2776713,1.2197,0,3.4311,2.9445,5.7484,3.7443,100,CUDAExecutionProvider,timed
bc87a8607312e46c1e5b8157354e44e6,2800487,1.1711,0,3.4709,2.7736,5.4901,3.7800,100,CUDAExecutionProvider,timed
bc94f0e3a913530f3914612d02a328a3,4621962,1.4890,0,2.5668,2.0973,4.3722,2.8677,100,CUDAExecutionProvider,timed
bcac9da9e452e7374364a599a26a61a0,4885386,1.4128,0,2.7332,2.2307,4.0483,2.9133,100,CUDAExecutionProvider,timed
bcc43ab208a192a9ef8a1d41acdd79c9,4445834,1.2801,0,2.4929,2.0344,4.0596,2.7330,100,CUDAExecutionProvider,timed
bce637b42a97ffd878015bb681c21f0e,2810250,1.1257,0,1.3921,1.1737,2.7826,1.6088,100,CUDAExecutionProvider,timed
bcf7cef6d5b96880a65b8cb06a8546e2,4182410,1.3080,0,2.5552,2.0907,4.2743,2.8660,100,CUDAExecutionProvider,timed
bcff469d9ca87c205c3cdfbbcbfec4d6,3479434,1.3547,0,2.3116,1.8473,4.0009,2.5565,100,CUDAExecutionProvider,timed
bd7f38d9c1e6f746e0636499031e0f53,975498,0.7133,0,1.4568,1.0778,2.5913,1.5934,100,CUDAExecutionProvider,timed
bd827b56353a16aca75736cd910b049a,5543818,1.5199,0,2.3067,2.0347,4.1502,2.5333,100,CUDAExecutionProvider,timed
bd831fe4ed1f03d55d931dea19d4a7c0,21411210,31.6419,13715374,3.3867,3.1547,5.0973,3.6921,100,CUDAExecutionProvider,timed
bd9c3973a15cb2d5972acb3b993998d1,12989834,12.7759,5284823,2.7334,2.5344,4.2779,2.9706,100,CUDAExecutionProvider,timed
bd9fee5fb5cc050e8789cabe7f06ea7e,1327754,0.9779,0,1.8920,1.4911,2.9859,2.0296,100,CUDAExecutionProvider,timed
be37244bef6847254a11217570b03524,5807242,1.6117,0,2.5585,2.2337,4.1974,2.8637,100,CUDAExecutionProvider,timed
be8770aa22f4d87e9f298e7df5bb2cec,6334090,1.4778,0,2.6474,2.2985,4.1580,2.9284,100,CUDAExecutionProvider,timed
becde56eb7bf8064d2273c0e0eb15ecf,22290314,32.9560,14365491,3.5049,3.2231,5.6046,3.7912,100,CUDAExecutionProvider,timed
bed0664cd033875b2f5059277b8d1a9e,3918986,1.1480,0,1.9002,1.5536,2.9293,2.0478,100,CUDAExecutionProvider,timed
bfeb1695ef0d4465d162ef0b8b816ae8,1151626,1.1023,0,1.7868,1.5421,3.3702,2.0723,100,CUDAExecutionProvider,timed
c024e48e6a40f824b81342401a836432,14032778,15.0791,6259998,2.9323,2.5733,4.7814,3.2449,100,CUDAExecutionProvider,timed
c03408d8ed90c0cdece556cca6d19cf9,5631114,1.3130,0,2.2388,1.9182,3.6676,2.5350,100,CUDAExecutionProvider,timed
c0d64000c3795c929f097aa01953244b,3039882,1.0870,0,1.7315,1.4319,2.8430,1.9268,100,CUDAExecutionProvider,timed
c0e6b63918f2d62e6aeddc0092a496b8,3742858,1.1978,0,2.2941,1.7643,3.7176,2.4608,100,CUDAExecutionProvider,timed
c122367432b22688bc63c2f329bf5286,712074,0.5132,0,1.0768,0.7791,1.8821,1.1611,100,CUDAExecutionProvider,timed
c17f0eaee8b311423d94291e79968952,1583443,0.9424,0,3.1020,2.4377,5.0844,3.3901,100,CUDAExecutionProvider,timed
c18167dbad42bf4b495860c48908c0c8,3039882,0.9024,0,1.4826,1.2046,2.4992,1.6213,100,CUDAExecutionProvider,timed
c1cef69a22e3ba222471d20add1243eb,3742858,1.1900,0,2.0397,1.7677,3.9896,2.3495,100,CUDAExecutionProvider,timed
c1dba24fc08f29b230d7d3c098c9517c,28789642,47.6947,20961034,3.1525,2.9015,4.2327,3.3429,100,CUDAExecutionProvider,timed
c2b22d3746fd4e2e9e2798aef348e8cf,12110730,10.0101,4152360,2.1605,1.9768,3.7085,2.3521,100,CUDAExecutionProvider,timed
c2b9f32e44695e1371c6926c406b9871,7213194,1.6549,0,3.0422,2.5195,5.1486,3.3159,100,CUDAExecutionProvider,timed
c31fc88bf3c0becde256e1b15e057305,3479434,1.2657,0,2.1763,1.7725,3.7272,2.3649,100,CUDAExecutionProvider,timed
c330076d84843e97be8255f84e6bf74a,29668746,50.1257,21894266,3.9470,3.6551,5.6035,4.2303,100,CUDAExecutionProvider,timed
c371b88a82c4255021bc21b73830d5bc,3642172,1.1812,0,3.4581,2.9200,5.0605,3.6676,100,CUDAExecutionProvider,timed
c374fe5bbb3c9760aa59c669272bbf1a,6070666,1.2912,0,2.2046,1.9654,3.7831,2.4871,100,CUDAExecutionProvider,timed
c385cff57230e741416398670b9fe6c5,5631114,1.4070,0,2.2292,1.9784,3.8159,2.4487,100,CUDAExecutionProvider,timed
c41cdfda81450373fe921c4920794f6b,5983370,1.6713,0,2.2756,2.0774,3.9472,2.5105,100,CUDAExecutionProvider,timed
c465ad35f7c93aefdf743307af761ae1,5807242,1.4678,0,2.2100,2.0019,3.6877,2.5045,100,CUDAExecutionProvider,timed
c49e4ac9841c77d6b5c8868bf48f8829,3039882,0.8595,0,1.3503,1.2273,2.6251,1.5344,100,CUDAExecutionProvider,timed
c4efdf77a43e8d3bd8b92e416b79109e,2782644,1.1584,0,3.2640,2.7719,5.2620,3.5986,100,CUDAExecutionProvider,timed
c51ebcacd4c1298650f62d479909cae5,2151058,1.0388,0,3.2565,2.6956,5.0487,3.4476,100,CUDAExecutionProvider,timed
c53bceec7935e8743e66c08fe7793a20,6510218,1.5487,0,2.6557,2.4241,4.7095,2.9662,100,CUDAExecutionProvider,timed
c5612807a5fab7a7e13df996f8092095,5983370,1.6601,0,2.5136,2.2950,4.3548,2.8006,100,CUDAExecutionProvider,timed
c59a0ed79aeed758107f1cb22dd90432,10188682,6.2208,2380267,1.5792,1.4774,2.5491,1.7340,100,CUDAExecutionProvider,timed
c5a8ee1abdf621ea2c39d88965507a27,3479434,1.2103,0,1.8980,1.7208,3.5134,2.1833,100,CUDAExecutionProvider,timed
c5b401ca33000a6675406689768cecd1,12274570,10.9303,4487905,2.0939,1.9192,3.5682,2.3133,100,CUDAExecutionProvider,timed
c5be66d9056923e12cd092c193900a5c,4896138,1.8395,0,1.9947,1.7999,3.6979,2.2803,100,CUDAExecutionProvider,timed
c625ac37ab948f898c3c054e1d4036cb,3922338,1.3124,0,3.5891,3.1235,5.9969,4.0165,100,CUDAExecutionProvider,timed
c63fcba86f8fd2f2eefaceda05d9aac8,15075722,17.2899,7319060,3.0338,2.7309,5.3053,3.4507,100,CUDAExecutionProvider,timed
c6c7a7a185bfb133dba8e90aa748aa97,13153674,12.4323,5200936,2.4272,2.2827,3.8875,2.6393,100,CUDAExecutionProvider,timed
c6d2c8dc6db7566e4e547ffea6e12a8f,1941898,0.9153,0,1.9039,1.7840,3.4293,2.1425,100,CUDAExecutionProvider,timed
c722f996d921294a5b74c622d4f7ac75,540721,0.8395,0,2.3244,2.0446,4.2677,2.6148,100,CUDAExecutionProvider,timed
c72b3071edd01d4d832b3385d105c706,4732298,1.6985,0,1.9633,1.7667,3.3722,2.1597,100,CUDAExecutionProvider,timed
c74c8d67773abccbc200595da0a84f13,4017034,0.9944,0,1.2619,1.0731,2.2136,1.3723,100,CUDAExecutionProvider,timed
c7ad8d6d128cf6a4209445607328fa4a,1446928,0.9263,0,2.5946,2.3155,4.5338,2.9033,100,CUDAExecutionProvider,timed
c7f7307afb5ee2b8d1533d087109f2b6,5631114,1.3363,0,2.1233,1.9134,4.0689,2.4040,100,CUDAExecutionProvider,timed
c807e9fcfe33f4affc82bf6c0e60f453,12274570,10.7258,4487905,2.0986,1.9438,3.1040,2.2784,100,CUDAExecutionProvider,timed
c84170e92aef5079ae923a958cddfb1b,1816842,0.7390,0,2.0821,1.8953,3.8593,2.3269,100,CUDAExecutionProvider,timed
c8560eb1bf8809d22c34dfdd443117c2,2030730,1.2435,0,1.9232,1.7345,3.5836,2.1962,100,CUDAExecutionProvider,timed
c89315c072ad822ce7010bca146fbecc,5367690,1.1904,0,1.7696,1.6328,3.1286,2.0130,100,CUDAExecutionProvider,timed
c8c0c1d28b982ed0606fa0ef1a0ce3f1,2619709,1.0810,0,3.0217,2.7004,4.8626,3.3057,100,CUDAExecutionProvider,timed
c91dccc4fe706882a549d9502642e569,2646410,1.7122,0,1.8154,1.6508,3.2238,1.9851,100,CUDAExecutionProvider,timed
c9204a6ad8dd6d811d5e5a2824101724,4709258,1.2270,0,2.4495,2.2491,4.5800,2.8610,100,CUDAExecutionProvider,timed
c9983c4d8fc199d68a3778c8e181a319,5775242,1.8186,0,2.2281,1.9486,4.1676,2.5490,100,CUDAExecutionProvider,timed
ca548741288594b4f10bdf4055a25741,11231626,8.0167,3261071,1.8541,1.7021,3.3585,2.0885,100,CUDAExecutionProvider,timed
ca6562bcffc352e5e28fb9f67556abbf,20532106,29.4722,12813598,2.5291,2.3960,4.1897,2.7584,100,CUDAExecutionProvider,timed
cac2ab2b1c21698c84140b29e4c428e5,29832586,50.0756,21946695,3.8089,3.5854,5.5054,4.0716,100,CUDAExecutionProvider,timed
cafd85f3e54ce4216301777d4b10419a,5150908,1.5097,0,4.4260,3.6452,7.3528,4.9211,100,CUDAExecutionProvider,timed
cb4bd6a6a236330b89824fbfe461ae95,30711690,51.8760,22785556,4.0862,3.8216,5.8084,4.3761,100,CUDAExecutionProvider,timed
cb61ff5026aa4280858de250a5422623,3819435,1.3344,0,3.5711,3.0895,5.4172,3.8822,100,CUDAExecutionProvider,timed
cb6c7b3f3b686299a3434ee1aec84bbf,32469898,55.9384,24725422,4.5581,4.1977,6.3807,4.8827,100,CUDAExecutionProvider,timed
cb6ef5912869f5940f7bafd89949a46e,14196618,15.3215,6385827,2.8479,2.5810,4.2479,3.0729,100,CUDAExecutionProvider,timed
cc7555855ad0d1c36537a472dea36288,3742858,1.3139,0,2.1244,1.9153,3.8979,2.4107,100,CUDAExecutionProvider,timed
ccc084535b7fbe102538c08a7b912308,16118666,19.1851,8199864,3.0832,2.8396,4.5791,3.3247,100,CUDAExecutionProvider,timed
ccdbdaf440fa55eddccfe5549892a513,14196618,15.1094,6322913,2.8000,2.5045,4.7747,3.1110,100,CUDAExecutionProvider,timed
ccf80617af17d98c352294ee869a9c2d,11946890,10.5015,4162846,2.8155,2.5118,4.4468,3.1009,100,CUDAExecutionProvider,timed
cd17cc7975a3b4f0b73facf850d79c18,9014154,3.3275,1059061,2.9440,2.6905,4.9129,3.2523,100,CUDAExecutionProvider,timed
cd26e0df01ed71630181ef4a14bec2a7,4006282,1.1472,0,2.0206,1.8472,3.7546,2.3016,100,CUDAExecutionProvider,timed
cd407f79ee6de966c8c3608ac60ea9b0,2266601,1.0705,0,3.1833,2.7220,4.9474,3.5069,100,CUDAExecutionProvider,timed
cd6fda3c27790363c35161cad7065037,13153674,12.8038,5379194,2.5766,2.3952,4.2188,2.8312,100,CUDAExecutionProvider,timed
cd977eada26c27f906700012e6b554df,1678474,0.9502,0,1.8694,1.6961,3.4561,2.1059,100,CUDAExecutionProvider,timed
cdafdf37ce85696704cb88943e97c552,1700674,0.9309,0,2.8381,2.4258,4.4625,3.0770,100,CUDAExecutionProvider,timed
cdbbc16cd07c19df63f60ad775930739,5807242,1.5268,0,2.3752,2.1464,3.9842,2.6245,100,CUDAExecutionProvider,timed
cdf42d3c39a6595331d0bc651928d3f9,7695498,1.6517,0,2.3507,2.1327,3.9786,2.5963,100,CUDAExecutionProvider,timed
ce28096baf1c8154739e6479262057e0,2503003,1.0553,0,2.9713,2.4918,5.0394,3.2291,100,CUDAExecutionProvider,timed
cec68c37e39cdef55c32fd2f562fc68b,3742858,1.3281,0,2.1239,1.8830,3.6895,2.4093,100,CUDAExecutionProvider,timed
ced73e7c7eb9feede7cbb95e3747a3f8,2885547,1.1652,0,3.3957,2.9502,5.5216,3.7070,100,CUDAExecutionProvider,timed
cef008d128c549094ea1700c25d812e1,715043,0.7001,0,2.0384,1.7056,3.7568,2.2807,100,CUDAExecutionProvider,timed
cf2dd11279d40b8fc2d911059110952e,2109458,0.9959,0,2.9703,2.5677,4.8787,3.2765,100,CUDAExecutionProvider,timed
d00cb2ba1a0856ac5d8cd5ed7ecf5d31,2118026,1.0568,0,2.0382,1.8892,3.7939,2.2952,100,CUDAExecutionProvider,timed
d0a5ff67e269a1ac4f305c618a88ac85,11231626,8.2958,3386900,1.5430,1.4097,2.6668,1.6823,100,CUDAExecutionProvider,timed
d0f44e2dbf36429f1fe1ce50dc8eeed4,7125898,1.7222,0,2.8582,2.5489,4.6675,3.2066,100,CUDAExecutionProvider,timed
d1269d9156ddc027c40473008192958a,1931146,0.5479,0,0.6826,0.6150,1.4737,0.7928,100,CUDAExecutionProvider,timed
d1b9a359561814e89b273c953bb32bb1,3479434,1.3385,0,1.9946,1.8432,3.4682,2.2602,100,CUDAExecutionProvider,timed
d1c2fa68b28ca0d06453a5e10db81a1d,4182410,1.2669,0,2.0141,1.7937,3.6045,2.2827,100,CUDAExecutionProvider,timed
d25ac2430c53058c58710369d8881e6f,5807242,1.5315,0,2.3776,2.1058,3.9311,2.6426,100,CUDAExecutionProvider,timed
d25c9fed0f1c901c0521051a4febd1bf,3918986,1.2520,0,2.0833,1.8260,3.6090,2.3198,100,CUDAExecutionProvider,timed
d2a6d6bf9e5dc6b4f42877c8337be76a,32633738,56.0775,24725422,4.3810,4.0466,5.9661,4.6303,100,CUDAExecutionProvider,timed
d3243ccd0b1e6299d112fa92364f0bdd,7125898,1.8053,0,2.8558,2.5809,4.8374,3.1431,100,CUDAExecutionProvider,timed
d32a3166e1aa90f93ab547360688e7a7,5807242,1.6218,0,2.3625,2.1392,4.2721,2.6681,100,CUDAExecutionProvider,timed
d32d0b26d534203b48d866facd98cc3e,11067786,7.6820,3093299,1.6641,1.5653,2.8727,1.8158,100,CUDAExecutionProvider,timed
d374baff9a680e54af2e7e01a87f36f4,4732298,1.6911,0,2.0098,1.8074,3.5307,2.2449,100,CUDAExecutionProvider,timed
d3b16e5675d9f02ba3cb845067780dd7,5807242,1.5549,0,2.3310,2.1348,4.2926,2.6219,100,CUDAExecutionProvider,timed
d40c7bae09509dc04fa8ce0138f46900,5939082,1.6874,0,2.1075,1.8819,3.7759,2.4005,100,CUDAExecutionProvider,timed
d449e273799fddc0dc167f1c42b3497b,7871626,1.7179,0,2.4144,2.1487,4.1796,2.6779,100,CUDAExecutionProvider,timed
d4c2ba36cf7f5a18133886d4fb06f26a,6773642,1.5804,0,2.5060,2.2325,4.0836,2.7864,100,CUDAExecutionProvider,timed
d5d6397dc8e7a07441d565662a61bef3,1069340,0.8500,0,2.7667,2.3004,4.5144,2.9912,100,CUDAExecutionProvider,timed
d60b34a41e93a34223bbe48371ead7d3,3534199,1.2524,0,3.3348,2.9198,5.5896,3.6698,100,CUDAExecutionProvider,timed
d6117ac0727b027348bb056759b3315a,8135050,1.9411,297472,2.6677,2.4237,4.3594,2.8743,100,CUDAExecutionProvider,timed
d64330dd1ea0541471bfa08f9d7ad009,10188682,6.4083,2380267,1.8028,1.6783,2.8049,1.9588,100,CUDAExecutionProvider,timed
d648a3844908aa19dc9385b9f4f790f4,4555612,1.4010,0,3.8419,3.2813,5.5719,4.0506,100,CUDAExecutionProvider,timed
d659906577ed785b207435980424f250,10199434,6.1662,2359296,2.6252,2.4306,4.2735,2.9079,100,CUDAExecutionProvider,timed
d6c124aba638334ac6cee7489841ffa2,10462858,6.4709,2495610,2.9997,2.7141,4.8130,3.2433,100,CUDAExecutionProvider,timed
d6f3d6ba803c8de082ac11bf70ac7b43,3742858,1.2498,0,2.0951,1.8823,3.6700,2.4204,100,CUDAExecutionProvider,timed
d727d54d6c752cf42f7aded2b2cc7b80,832413,0.8529,0,2.6379,2.1863,4.3339,2.8632,100,CUDAExecutionProvider,timed
d739e62e8a2418339b967173f318a4df,5367690,1.4430,0,2.0218,1.7698,3.7045,2.2901,100,CUDAExecutionProvider,timed
d770fd35074cc3ef7dd76e1f96fd1946,4006282,1.1745,0,2.4263,1.8292,4.1204,2.7014,100,CUDAExecutionProvider,timed
d7bd21d7a9ef6ce35ad0ce05ebeb1829,5543818,1.6372,0,2.3174,2.0900,4.0050,2.5658,100,CUDAExecutionProvider,timed
d7e9e3c65e3b93c7114f34b6cbadd6e7,2503003,1.1448,0,2.8965,2.5226,5.0261,3.2679,100,CUDAExecutionProvider,timed
d8122813748cebcc0b7a8839f495e388,1301292,1.0252,0,2.1316,1.8402,3.4530,2.3571,100,CUDAExecutionProvider,timed
d8247320433d41c895e88548b5b4820c,6246794,1.6085,0,2.5411,2.2825,4.6177,2.9366,100,CUDAExecutionProvider,timed
d86ff6f4644cbcb23c4df79be36a890f,1696570,0.9079,0,2.6958,2.4270,4.4818,2.9768,100,CUDAExecutionProvider,timed
d8720cf71455c485e0681eec0efc0901,1582141,0.9294,0,2.7639,2.3491,4.6106,3.0059,100,CUDAExecutionProvider,timed
d8a2a0704d6936ae39e84438d52c384c,8135050,1.6670,166400,2.4972,2.2177,3.6241,2.7023,100,CUDAExecutionProvider,timed
d8ebc601b5da07b82b1e0f29dbf4ffd5,3039882,0.8523,0,1.3451,1.2142,2.5935,1.5642,100,CUDAExecutionProvider,timed
d8f10eace4b69883d6652114c7d3431d,14032778,15.1259,6259998,2.9178,2.6410,4.8616,3.1648,100,CUDAExecutionProvider,timed
d90d77bd03a3eae63cb33212bc576b1c,14196618,14.7683,6259998,2.8153,2.5838,4.4748,3.0521,100,CUDAExecutionProvider,timed
d9461391e61ceeac5a11a12c9d9f6aac,834101,0.8594,0,2.5322,2.2080,4.7333,2.8509,100,CUDAExecutionProvider,timed
d984ccdb72739e3717e3309f0aebf9c1,31754634,54.1951,23834132,4.2173,3.9451,5.8475,4.5402,100,CUDAExecutionProvider,timed
d98fc5a029389cee389e94c6f37b0503,4445834,1.2753,0,2.3596,2.1698,4.2423,2.7189,100,CUDAExecutionProvider,timed
d9a6295bbadec2b1101b82fcb37e49b8,12110730,10.4353,4162846,2.6358,2.4108,4.0842,2.8799,100,CUDAExecutionProvider,timed
d9b7c55d59734ccf8326b76d0c789e1d,1702501,0.9174,0,2.8359,2.4130,4.8099,3.0890,100,CUDAExecutionProvider,timed
d9f4c44e48ec5b137847dd1ab5cf999b,8135050,1.8962,217600,2.7129,2.4438,4.2538,2.9479,100,CUDAExecutionProvider,timed
da189fa95f075497f9d4be190ebc86f8,32633738,56.3742,24840765,4.4340,4.1071,5.9440,4.7125,100,CUDAExecutionProvider,timed
da64b84922d9d2bbaf218f3c42eb69c8,3382107,1.4484,0,3.2579,2.7649,5.4309,3.5267,100,CUDAExecutionProvider,timed
da88316c603c5c0acac90a5ed06d7d9b,656650,0.8277,0,2.5455,2.2117,4.4336,2.8101,100,CUDAExecutionProvider,timed
daa04c99428f1e8e209b044925bbe453,23497098,36.0223,15697182,3.6364,3.3153,5.7516,4.0077,100,CUDAExecutionProvider,timed
db34a957b2ff14cb155c0ea81bf4db87,3566730,1.1802,0,1.9298,1.7747,3.2756,2.1428,100,CUDAExecutionProvider,timed
dbbbf73630874fcf19e5882a333c8f83,12966794,12.2065,5012193,3.2151,2.8774,4.8998,3.4736,100,CUDAExecutionProvider,timed
dc0f4db6c382d06662b2bd2d1af3a207,4445834,1.2597,0,2.4069,2.1610,4.3233,2.7532,100,CUDAExecutionProvider,timed
dc21d50c0ea1d027fc487fbfbabbdf46,2974090,1.5293,0,1.7259,1.4943,3.0265,1.9480,100,CUDAExecutionProvider,timed
dcdc3948b943b4377e2b0baf50459f99,21411210,31.2435,13641973,3.2862,3.0888,5.1162,3.5974,100,CUDAExecutionProvider,timed
dd23734c1a919843f0268d96a0445e97,830586,0.8034,0,2.2142,1.9957,3.9412,2.4418,100,CUDAExecutionProvider,timed
dda44a301f1c2030ee7e0f6923c0b9fa,10023306,5.8394,2181038,2.7430,2.5264,4.8529,3.0564,100,CUDAExecutionProvider,timed
